"","Year","Variety","SD","Soil","Mngt","max_value_GY","max_value_lai"
"5153",2015,"C1","01/01","DSrain3mm","DSirrg",1266.78469823878,1.87368123423809
"5154",2015,"C1","01/01","DSrain3mm","Rainfed",717.076241228439,1.76792480910456
"5155",2015,"C1","01/01","DSrain3mm","Rainfed_true",112.923144988629,1.50469137951323
"5156",2015,"C1","01/01","DSrain3mm","Transplanting",677.96130754541,12.0583584313073
"5157",2015,"C1","01/01","DSrain6mm","DSirrg",1278.95147271917,1.86982585802387
"5158",2015,"C1","01/01","DSrain6mm","Rainfed",309.962239608317,1.69730702560238
"5159",2015,"C1","01/01","DSrain6mm","Rainfed_true",110.328854174646,1.46727062795298
"5160",2015,"C1","01/01","DSrain6mm","Transplanting",681.918028395611,12.0868957059417
"5161",2015,"C1","01/02","DSrain12mm","DSirrg",106.993550794192,1.25694934276093
"5162",2015,"C1","01/02","DSrain12mm","Rainfed",0.457453180312099,0.887516007806333
"5163",2015,"C1","01/02","DSrain12mm","Rainfed_true",0.362962245162604,0.734609098321711
"5164",2015,"C1","01/02","DSrain12mm","Transplanting",55.9449780666813,11.6542681574092
"5165",2015,"C1","01/02","DSrain3mm","DSirrg",104.769749567453,1.22736561987319
"5166",2015,"C1","01/02","DSrain3mm","Rainfed",0.530921552075164,1.01436714578227
"5167",2015,"C1","01/02","DSrain3mm","Rainfed_true",0.434234522329457,0.817573762900661
"5168",2015,"C1","01/02","DSrain3mm","Transplanting",56.1917028311724,11.6832129368282
"5169",2015,"C1","01/02","DSrain6mm","DSirrg",105.757691372345,1.23706653089745
"5170",2015,"C1","01/02","DSrain6mm","Rainfed",0.435466967076973,0.827167769287381
"5171",2015,"C1","01/02","DSrain6mm","Rainfed_true",0.389738448797217,0.774044042664312
"5172",2015,"C1","01/02","DSrain6mm","Transplanting",56.169699527428,11.6304964187248
"5173",2015,"C1","01/09","DSrain12mm","DSirrg",4440.05189847552,7.39334549345239
"5174",2015,"C1","01/09","DSrain12mm","Rainfed",3.33896451110107,5.46161525775056
"5175",2015,"C1","01/09","DSrain12mm","Rainfed_true",14.2502574388824,5.41631059150766
"5176",2015,"C1","01/09","DSrain12mm","Transplanting",3305.23130071126,9.69308862881979
"5177",2015,"C1","01/09","DSrain3mm","DSirrg",4510.63011278761,7.30783777279972
"5178",2015,"C1","01/09","DSrain3mm","Rainfed",3800.79534033319,7.35498325783058
"5179",2015,"C1","01/09","DSrain3mm","Rainfed_true",12.884087748161,5.7016337487577
"5180",2015,"C1","01/09","DSrain3mm","Transplanting",3348.9653732632,9.72407976914881
"5181",2015,"C1","01/09","DSrain6mm","DSirrg",4403.88213700719,7.38319829146153
"5182",2015,"C1","01/09","DSrain6mm","Rainfed",3425.79663192516,6.74455094541691
"5183",2015,"C1","01/09","DSrain6mm","Rainfed_true",13.0614461980006,5.70816347356865
"5184",2015,"C1","01/09","DSrain6mm","Transplanting",3260.88898239573,9.79588402279176
"5185",2015,"C1","01/10","DSrain12mm","DSirrg",4440.05189847552,7.39334549345239
"5186",2015,"C1","01/10","DSrain12mm","Rainfed",3.33896451110107,5.46161525775056
"5187",2015,"C1","01/10","DSrain12mm","Rainfed_true",14.2502574388824,5.41631059150766
"5188",2015,"C1","01/10","DSrain12mm","Transplanting",4212.72236404764,7.85878345949832
"5189",2015,"C1","01/10","DSrain3mm","DSirrg",4510.63011278761,7.30783777279972
"5190",2015,"C1","01/10","DSrain3mm","Rainfed",3800.79534033319,7.35498325783058
"5191",2015,"C1","01/10","DSrain3mm","Rainfed_true",12.884087748161,5.7016337487577
"5192",2015,"C1","01/10","DSrain3mm","Transplanting",4295.98764446349,7.74739041409462
"5193",2015,"C1","01/10","DSrain6mm","DSirrg",4403.88213700719,7.38319829146153
"5194",2015,"C1","01/10","DSrain6mm","Rainfed",3425.79663192516,6.74455094541691
"5195",2015,"C1","01/10","DSrain6mm","Rainfed_true",13.0614461980006,5.70816347356865
"5196",2015,"C1","01/10","DSrain6mm","Transplanting",4266.30876503526,7.76681851873045
"5197",2015,"C1","01/11","DSrain12mm","DSirrg",4543.04895186346,6.36373890669909
"5198",2015,"C1","01/11","DSrain12mm","Rainfed",980.496526279445,4.71738481168817
"5199",2015,"C1","01/11","DSrain12mm","Rainfed_true",927.203426943334,4.75800112185863
"5200",2015,"C1","01/11","DSrain12mm","Transplanting",3935.54535668242,12.4521365094681
"5201",2015,"C1","01/11","DSrain3mm","DSirrg",4486.35989385946,6.52305114161761
"5202",2015,"C1","01/11","DSrain3mm","Rainfed",3618.70689094464,6.71862300131563
"5203",2015,"C1","01/11","DSrain3mm","Rainfed_true",934.011334297678,4.80198193834787
"5204",2015,"C1","01/11","DSrain3mm","Transplanting",3820.82652156209,12.3066899892009
"5205",2015,"C1","01/11","DSrain6mm","DSirrg",4547.78919877736,6.62022250736501
"5206",2015,"C1","01/11","DSrain6mm","Rainfed",3125.08637652314,5.98123605725669
"5207",2015,"C1","01/11","DSrain6mm","Rainfed_true",933.359828525475,4.79855006669701
"5208",2015,"C1","01/11","DSrain6mm","Transplanting",3882.87132822999,12.1775576663909
"5209",2015,"C1","01/12","DSrain12mm","DSirrg",3879.30984279535,4.43282247679984
"5210",2015,"C1","01/12","DSrain12mm","Rainfed",973.610894412934,3.23823170381134
"5211",2015,"C1","01/12","DSrain12mm","Rainfed_true",955.6484991208,3.22073256492597
"5212",2015,"C1","01/12","DSrain12mm","Transplanting",2590.90283194314,14.058197684269
"5213",2015,"C1","01/12","DSrain3mm","DSirrg",3757.57761774498,4.39523925954937
"5214",2015,"C1","01/12","DSrain3mm","Rainfed",2453.92250982443,4.40861045986866
"5215",2015,"C1","01/12","DSrain3mm","Rainfed_true",961.532005916082,3.26330672933289
"5216",2015,"C1","01/12","DSrain3mm","Transplanting",2566.31938517188,14.2866211671445
"5217",2015,"C1","01/12","DSrain6mm","DSirrg",3821.56445179054,4.49354805932932
"5218",2015,"C1","01/12","DSrain6mm","Rainfed",1868.99925686155,4.03442680492399
"5219",2015,"C1","01/12","DSrain6mm","Rainfed_true",958.990408384797,3.24885298281344
"5220",2015,"C1","01/12","DSrain6mm","Transplanting",2570.03851898877,14.1508003798669
"5221",2015,"C1","15/01","DSrain12mm","DSirrg",174.360546444293,1.39885953575176
"5222",2015,"C1","15/01","DSrain12mm","Rainfed",73.4498188300142,1.06044141012884
"5223",2015,"C1","15/01","DSrain12mm","Rainfed_true",81.21862393405,0.913602150311345
"5224",2015,"C1","15/01","DSrain12mm","Transplanting",104.095247849589,12.4125603895095
"5225",2015,"C1","15/01","DSrain3mm","DSirrg",163.800727470907,1.3141772278285
"5226",2015,"C1","15/01","DSrain3mm","Rainfed",137.661590734421,1.16599931617631
"5227",2015,"C1","15/01","DSrain3mm","Rainfed_true",131.341218907223,0.951728176789035
"5228",2015,"C1","15/01","DSrain3mm","Transplanting",101.657178719135,12.4701357261317
"5229",2015,"C1","15/01","DSrain6mm","DSirrg",168.001496097326,1.34683042031505
"5230",2015,"C1","15/01","DSrain6mm","Rainfed",82.2972536860643,1.1151909417626
"5231",2015,"C1","15/01","DSrain6mm","Rainfed_true",81.4442880018629,0.922793173238732
"5232",2015,"C1","15/01","DSrain6mm","Transplanting",103.555314336792,12.4079945782376
"5233",2015,"C1","15/09","DSrain12mm","DSirrg",4440.05189847552,7.39334549345239
"5234",2015,"C1","15/09","DSrain12mm","Rainfed",3.33896451110107,5.46161525775056
"5235",2015,"C1","15/09","DSrain12mm","Rainfed_true",14.2502574388824,5.41631059150766
"5236",2015,"C1","15/09","DSrain12mm","Transplanting",3735.85256136834,8.47012993855936
"5237",2015,"C1","15/09","DSrain3mm","DSirrg",4510.63011278761,7.30783777279972
"5238",2015,"C1","15/09","DSrain3mm","Rainfed",3800.79534033319,7.35498325783058
"5239",2015,"C1","15/09","DSrain3mm","Rainfed_true",12.884087748161,5.7016337487577
"5240",2015,"C1","15/09","DSrain3mm","Transplanting",3803.09529953789,8.50855037183881
"5241",2015,"C1","15/09","DSrain6mm","DSirrg",4403.88213700719,7.38319829146153
"5242",2015,"C1","15/09","DSrain6mm","Rainfed",3425.79663192516,6.74455094541691
"5243",2015,"C1","15/09","DSrain6mm","Rainfed_true",13.0614461980006,5.70816347356865
"5244",2015,"C1","15/09","DSrain6mm","Transplanting",3764.87560850808,8.52432201994572
"5245",2015,"C1","15/10","DSrain12mm","DSirrg",4440.05189847552,7.39334549345239
"5246",2015,"C1","15/10","DSrain12mm","Rainfed",3.33896451110107,5.46161525775056
"5247",2015,"C1","15/10","DSrain12mm","Rainfed_true",14.2502574388824,5.41631059150766
"5248",2015,"C1","15/10","DSrain12mm","Transplanting",4156.1501271651,12.0825768252773
"5249",2015,"C1","15/10","DSrain3mm","DSirrg",4510.63011278761,7.30783777279972
"5250",2015,"C1","15/10","DSrain3mm","Rainfed",3800.79534033319,7.35498325783058
"5251",2015,"C1","15/10","DSrain3mm","Rainfed_true",12.884087748161,5.7016337487577
"5252",2015,"C1","15/10","DSrain3mm","Transplanting",4202.43999952027,11.9582177874246
"5253",2015,"C1","15/10","DSrain6mm","DSirrg",4403.88213700719,7.38319829146153
"5254",2015,"C1","15/10","DSrain6mm","Rainfed",3425.79663192516,6.74455094541691
"5255",2015,"C1","15/10","DSrain6mm","Rainfed_true",13.0614461980006,5.70816347356865
"5256",2015,"C1","15/10","DSrain6mm","Transplanting",4121.98766773197,11.7583334848287
"5257",2015,"C1","15/11","DSrain12mm","DSirrg",4308.76547310783,5.42288580375155
"5258",2015,"C1","15/11","DSrain12mm","Rainfed",1511.20953367623,3.88096055903961
"5259",2015,"C1","15/11","DSrain12mm","Rainfed_true",1489.57221859388,3.88597502970943
"5260",2015,"C1","15/11","DSrain12mm","Transplanting",3516.16997534328,13.2073279752435
"5261",2015,"C1","15/11","DSrain3mm","DSirrg",4234.19986546554,5.23652147920535
"5262",2015,"C1","15/11","DSrain3mm","Rainfed",2857.94167659587,5.30102641438939
"5263",2015,"C1","15/11","DSrain3mm","Rainfed_true",1499.55082661676,3.91296240183893
"5264",2015,"C1","15/11","DSrain3mm","Transplanting",3391.63340515315,13.0205689071216
"5265",2015,"C1","15/11","DSrain6mm","DSirrg",4286.01197972521,5.29535458360015
"5266",2015,"C1","15/11","DSrain6mm","Rainfed",2416.40252386455,4.78171396149433
"5267",2015,"C1","15/11","DSrain6mm","Rainfed_true",1496.40226471242,3.90225471128081
"5268",2015,"C1","15/11","DSrain6mm","Transplanting",3469.75604266973,13.1552215834014
"5269",2015,"C1","15/12","DSrain12mm","DSirrg",3413.18116832179,3.6627610659392
"5270",2015,"C1","15/12","DSrain12mm","Rainfed",662.531898433534,2.59941230506
"5271",2015,"C1","15/12","DSrain12mm","Rainfed_true",629.22847561025,2.60742390441258
"5272",2015,"C1","15/12","DSrain12mm","Transplanting",1960.73224377211,14.156492608562
"5273",2015,"C1","15/12","DSrain3mm","DSirrg",3303.2249963148,3.51910826782847
"5274",2015,"C1","15/12","DSrain3mm","Rainfed",1467.5427304305,3.52980614246395
"5275",2015,"C1","15/12","DSrain3mm","Rainfed_true",632.419957884807,2.62863645680558
"5276",2015,"C1","15/12","DSrain3mm","Transplanting",1879.12634657189,14.369260351903
"5277",2015,"C1","15/12","DSrain6mm","DSirrg",3374.12499867578,3.61403924233235
"5278",2015,"C1","15/12","DSrain6mm","Rainfed",1160.05591766215,3.2417003160268
"5279",2015,"C1","15/12","DSrain6mm","Rainfed_true",630.568537889812,2.61604340131882
"5280",2015,"C1","15/12","DSrain6mm","Transplanting",1908.86731318601,14.1057734761091
"5281",2015,"C2","01/01","DSrain12mm","DSirrg",539.666726307222,3.12271755030798
"5282",2015,"C2","01/01","DSrain12mm","Rainfed",0.229623751676671,1.8740564161378
"5283",2015,"C2","01/01","DSrain12mm","Rainfed_true",0.188335392931132,1.71320324757176
"5284",2015,"C2","01/01","DSrain12mm","Transplanting",403.046650780394,11.1396414456344
"5285",2015,"C2","01/01","DSrain3mm","DSirrg",523.456250102147,2.99308401452482
"5286",2015,"C2","01/01","DSrain3mm","Rainfed",0.294972945278914,2.44582070020911
"5287",2015,"C2","01/01","DSrain3mm","Rainfed_true",0.19419212534527,1.73377897449245
"5288",2015,"C2","01/01","DSrain3mm","Transplanting",384.270115477305,11.0274163972367
"5289",2015,"C2","01/01","DSrain6mm","DSirrg",535.814456416745,3.17217819545127
"5290",2015,"C2","01/01","DSrain6mm","Rainfed",0.291950660157333,2.17224202212512
"5291",2015,"C2","01/01","DSrain6mm","Rainfed_true",0.188302456902125,1.71655007244866
"5292",2015,"C2","01/01","DSrain6mm","Transplanting",392.61300022618,11.1074905649017
"5293",2015,"C2","01/02","DSrain12mm","DSirrg",0.382215888904098,2.61327733402963
"5294",2015,"C2","01/02","DSrain12mm","Rainfed",0.00360526896340763,1.36525701159615
"5295",2015,"C2","01/02","DSrain12mm","Rainfed_true",0.00193821497898942,1.16929447459687
"5296",2015,"C2","01/02","DSrain12mm","Transplanting",0.297965321200712,10.3999133606605
"5297",2015,"C2","01/02","DSrain3mm","DSirrg",0.38067276839435,2.60486394461484
"5298",2015,"C2","01/02","DSrain3mm","Rainfed",0.00706189359658119,1.54971592868509
"5299",2015,"C2","01/02","DSrain3mm","Rainfed_true",0.0030624740092565,1.33150710556954
"5300",2015,"C2","01/02","DSrain3mm","Transplanting",0.300540540261076,10.4722958816718
"5301",2015,"C2","01/02","DSrain6mm","DSirrg",0.382192954598468,2.61139324873804
"5302",2015,"C2","01/02","DSrain6mm","Rainfed",0.00405509395566759,1.3016214013845
"5303",2015,"C2","01/02","DSrain6mm","Rainfed_true",0.00311856995634743,1.30652570168268
"5304",2015,"C2","01/02","DSrain6mm","Transplanting",0.300277185093572,10.423337202458
"5305",2015,"C2","01/09","DSrain12mm","DSirrg",3967.54299910289,3.98030515802742
"5306",2015,"C2","01/09","DSrain12mm","Rainfed",3041.08007730906,3.20467439178601
"5307",2015,"C2","01/09","DSrain12mm","Rainfed_true",3020.17547200252,3.21884358990924
"5308",2015,"C2","01/09","DSrain12mm","Transplanting",3453.92883349631,5.51325065855523
"5309",2015,"C2","01/09","DSrain3mm","DSirrg",3932.47347392091,3.95118641125303
"5310",2015,"C2","01/09","DSrain3mm","Rainfed",3935.88882246506,3.90459684307927
"5311",2015,"C2","01/09","DSrain3mm","Rainfed_true",3058.26437687769,3.35872234014555
"5312",2015,"C2","01/09","DSrain3mm","Transplanting",3412.34546370517,5.51325065855523
"5313",2015,"C2","01/09","DSrain6mm","DSirrg",3929.65473053685,3.94308644324517
"5314",2015,"C2","01/09","DSrain6mm","Rainfed",3640.89580748567,3.69138439444634
"5315",2015,"C2","01/09","DSrain6mm","Rainfed_true",3060.61339694336,3.36278247039154
"5316",2015,"C2","01/09","DSrain6mm","Transplanting",3468.97402545322,5.51325065855523
"5317",2015,"C2","01/10","DSrain12mm","DSirrg",3967.54299910289,3.98030515802742
"5318",2015,"C2","01/10","DSrain12mm","Rainfed",3041.08007730906,3.20467439178601
"5319",2015,"C2","01/10","DSrain12mm","Rainfed_true",3020.17547200252,3.21884358990924
"5320",2015,"C2","01/10","DSrain12mm","Transplanting",2516.60125827742,6.99711068999532
"5321",2015,"C2","01/10","DSrain3mm","DSirrg",3932.47347392091,3.95118641125303
"5322",2015,"C2","01/10","DSrain3mm","Rainfed",3935.88882246506,3.90459684307927
"5323",2015,"C2","01/10","DSrain3mm","Rainfed_true",3058.26437687769,3.35872234014555
"5324",2015,"C2","01/10","DSrain3mm","Transplanting",2422.34953023787,6.83781110319889
"5325",2015,"C2","01/10","DSrain6mm","DSirrg",3929.65473053685,3.94308644324517
"5326",2015,"C2","01/10","DSrain6mm","Rainfed",3640.89580748567,3.69138439444634
"5327",2015,"C2","01/10","DSrain6mm","Rainfed_true",3060.61339694336,3.36278247039154
"5328",2015,"C2","01/10","DSrain6mm","Transplanting",2450.5472922865,6.86310924143138
"5329",2015,"C2","01/11","DSrain12mm","DSirrg",3915.39861510399,3.71694552781857
"5330",2015,"C2","01/11","DSrain12mm","Rainfed",2689.34883962814,3.05278869624151
"5331",2015,"C2","01/11","DSrain12mm","Rainfed_true",2678.09605999766,3.09016961242882
"5332",2015,"C2","01/11","DSrain12mm","Transplanting",2943.39771105686,11.5455619080013
"5333",2015,"C2","01/11","DSrain3mm","DSirrg",3748.45619681923,3.68208117781971
"5334",2015,"C2","01/11","DSrain3mm","Rainfed",3802.01237533253,3.76377144492519
"5335",2015,"C2","01/11","DSrain3mm","Rainfed_true",2692.06923972294,3.11492894553136
"5336",2015,"C2","01/11","DSrain3mm","Transplanting",2793.23493815191,11.2477201111286
"5337",2015,"C2","01/11","DSrain6mm","DSirrg",3779.26336570806,3.75612733820392
"5338",2015,"C2","01/11","DSrain6mm","Rainfed",3761.29127332672,3.58051795633313
"5339",2015,"C2","01/11","DSrain6mm","Rainfed_true",2691.714993316,3.11475092315116
"5340",2015,"C2","01/11","DSrain6mm","Transplanting",2834.45134821984,11.2134379550565
"5341",2015,"C2","01/12","DSrain12mm","DSirrg",3196.98243839922,4.0230158099749
"5342",2015,"C2","01/12","DSrain12mm","Rainfed",643.357587289708,3.02518662830046
"5343",2015,"C2","01/12","DSrain12mm","Rainfed_true",633.324939351062,3.01339601508426
"5344",2015,"C2","01/12","DSrain12mm","Transplanting",2214.35906204474,12.5847105710751
"5345",2015,"C2","01/12","DSrain3mm","DSirrg",3252.6601080226,3.91664305674898
"5346",2015,"C2","01/12","DSrain3mm","Rainfed",1984.31840053409,3.93426206336435
"5347",2015,"C2","01/12","DSrain3mm","Rainfed_true",647.013518789015,3.13769203133054
"5348",2015,"C2","01/12","DSrain3mm","Transplanting",2229.78208747078,13.2414160482204
"5349",2015,"C2","01/12","DSrain6mm","DSirrg",3363.29218074763,4.0713580962962
"5350",2015,"C2","01/12","DSrain6mm","Rainfed",1316.6603025778,3.70965917417731
"5351",2015,"C2","01/12","DSrain6mm","Rainfed_true",644.919880685128,3.11914159162487
"5352",2015,"C2","01/12","DSrain6mm","Transplanting",2233.56666865498,12.8802984068783
"5353",2015,"C2","15/01","DSrain12mm","DSirrg",0.922560929299994,2.9123238229978
"5354",2015,"C2","15/01","DSrain12mm","Rainfed",0.0799589957076127,1.69961699545681
"5355",2015,"C2","15/01","DSrain12mm","Rainfed_true",0.0574919512448674,1.54697104472394
"5356",2015,"C2","15/01","DSrain12mm","Transplanting",0.728359558990593,11.0491610718645
"5357",2015,"C2","15/01","DSrain3mm","DSirrg",0.90431972217241,2.81188494672465
"5358",2015,"C2","15/01","DSrain3mm","Rainfed",0.0952622954572664,1.84222012977418
"5359",2015,"C2","15/01","DSrain3mm","Rainfed_true",0.089650627292716,1.62111196849972
"5360",2015,"C2","15/01","DSrain3mm","Transplanting",0.720906214386599,11.2214046396321
"5361",2015,"C2","15/01","DSrain6mm","DSirrg",0.923407025730573,2.85575433071033
"5362",2015,"C2","15/01","DSrain6mm","Rainfed",0.0742794073131478,1.78589847682441
"5363",2015,"C2","15/01","DSrain6mm","Rainfed_true",0.0699690223534742,1.55160464317519
"5364",2015,"C2","15/01","DSrain6mm","Transplanting",0.715856900846048,11.0419236196137
"5365",2015,"C2","15/09","DSrain12mm","DSirrg",3967.54299910289,3.98030515802742
"5366",2015,"C2","15/09","DSrain12mm","Rainfed",3041.08007730906,3.20467439178601
"5367",2015,"C2","15/09","DSrain12mm","Rainfed_true",3020.17547200252,3.21884358990924
"5368",2015,"C2","15/09","DSrain12mm","Transplanting",3623.63124786269,7.22830568750758
"5369",2015,"C2","15/09","DSrain3mm","DSirrg",3932.47347392091,3.95118641125303
"5370",2015,"C2","15/09","DSrain3mm","Rainfed",3935.88882246506,3.90459684307927
"5371",2015,"C2","15/09","DSrain3mm","Rainfed_true",3058.26437687769,3.35872234014555
"5372",2015,"C2","15/09","DSrain3mm","Transplanting",3606.43095078249,7.23570629359045
"5373",2015,"C2","15/09","DSrain6mm","DSirrg",3929.65473053685,3.94308644324517
"5374",2015,"C2","15/09","DSrain6mm","Rainfed",3640.89580748567,3.69138439444634
"5375",2015,"C2","15/09","DSrain6mm","Rainfed_true",3060.61339694336,3.36278247039154
"5376",2015,"C2","15/09","DSrain6mm","Transplanting",3639.71508392802,7.22043740355707
"5377",2015,"C2","15/10","DSrain12mm","DSirrg",3967.54299910289,3.98030515802742
"5378",2015,"C2","15/10","DSrain12mm","Rainfed",3041.08007730906,3.20467439178601
"5379",2015,"C2","15/10","DSrain12mm","Rainfed_true",3020.17547200252,3.21884358990924
"5380",2015,"C2","15/10","DSrain12mm","Transplanting",2875.7960783146,10.2660195177442
"5381",2015,"C2","15/10","DSrain3mm","DSirrg",3932.47347392091,3.95118641125303
"5382",2015,"C2","15/10","DSrain3mm","Rainfed",3935.88882246506,3.90459684307927
"5383",2015,"C2","15/10","DSrain3mm","Rainfed_true",3058.26437687769,3.35872234014555
"5384",2015,"C2","15/10","DSrain3mm","Transplanting",2787.01605958077,10.1622263199582
"5385",2015,"C2","15/10","DSrain6mm","DSirrg",3929.65473053685,3.94308644324517
"5386",2015,"C2","15/10","DSrain6mm","Rainfed",3640.89580748567,3.69138439444634
"5387",2015,"C2","15/10","DSrain6mm","Rainfed_true",3060.61339694336,3.36278247039154
"5388",2015,"C2","15/10","DSrain6mm","Transplanting",2799.0673289423,9.99759302663157
"5389",2015,"C2","15/11","DSrain12mm","DSirrg",3892.81427063007,4.00732934267943
"5390",2015,"C2","15/11","DSrain12mm","Rainfed",338.17734095496,3.20765848573015
"5391",2015,"C2","15/11","DSrain12mm","Rainfed_true",275.644847009225,3.20003374894444
"5392",2015,"C2","15/11","DSrain12mm","Transplanting",2166.97376314696,12.2705625739037
"5393",2015,"C2","15/11","DSrain3mm","DSirrg",3760.15665365523,3.87610795074743
"5394",2015,"C2","15/11","DSrain3mm","Rainfed",3146.88194280382,3.83907601014552
"5395",2015,"C2","15/11","DSrain3mm","Rainfed_true",151.327279216642,3.12777667298146
"5396",2015,"C2","15/11","DSrain3mm","Transplanting",2019.18584973824,12.1161809796805
"5397",2015,"C2","15/11","DSrain6mm","DSirrg",3752.12344425463,3.87313344356744
"5398",2015,"C2","15/11","DSrain6mm","Rainfed",2589.03189476518,3.64047261905691
"5399",2015,"C2","15/11","DSrain6mm","Rainfed_true",151.754840847933,3.11937534229937
"5400",2015,"C2","15/11","DSrain6mm","Transplanting",2111.27799785901,12.2574749632934
"5401",2015,"C2","15/12","DSrain12mm","DSirrg",1863.35711373636,4.20636519717702
"5402",2015,"C2","15/12","DSrain12mm","Rainfed",0.685922022151496,2.86734010638418
"5403",2015,"C2","15/12","DSrain12mm","Rainfed_true",0.668251996635969,2.87333537536495
"5404",2015,"C2","15/12","DSrain12mm","Transplanting",1410.45262185948,12.5625980875565
"5405",2015,"C2","15/12","DSrain3mm","DSirrg",1813.21395394481,4.05134453489522
"5406",2015,"C2","15/12","DSrain3mm","Rainfed",1.16773186165358,3.88820312338578
"5407",2015,"C2","15/12","DSrain3mm","Rainfed_true",0.671667022690915,2.89431366888327
"5408",2015,"C2","15/12","DSrain3mm","Transplanting",1355.98506703137,12.6738082006959
"5409",2015,"C2","15/12","DSrain6mm","DSirrg",1848.36588612929,4.15468070479571
"5410",2015,"C2","15/12","DSrain6mm","Rainfed",0.998518858803135,3.62404405753192
"5411",2015,"C2","15/12","DSrain6mm","Rainfed_true",0.670312983768636,2.88591072189471
"5412",2015,"C2","15/12","DSrain6mm","Transplanting",1362.96900031267,12.322323246628
"5413",2015,"C3","01/01","DSrain12mm","DSirrg",1053.59836915853,4.18886197297893
"5414",2015,"C3","01/01","DSrain12mm","Rainfed",0.372641427631144,2.509896648579
"5415",2015,"C3","01/01","DSrain12mm","Rainfed_true",0.322493005887149,2.33645858025564
"5416",2015,"C3","01/01","DSrain12mm","Transplanting",838.05322351095,12.0220563987464
"5417",2015,"C3","01/01","DSrain3mm","DSirrg",1046.09037086699,4.01405599414797
"5418",2015,"C3","01/01","DSrain3mm","Rainfed",0.669231389229039,3.401881440548
"5419",2015,"C3","01/01","DSrain3mm","Rainfed_true",0.314507276943408,2.38980435679581
"5420",2015,"C3","01/01","DSrain3mm","Transplanting",788.834554569144,11.9673017650927
"5421",2015,"C3","01/01","DSrain6mm","DSirrg",1042.69503403641,4.07732201872599
"5422",2015,"C3","01/01","DSrain6mm","Rainfed",0.5237288397116,3.01745971949852
"5423",2015,"C3","01/01","DSrain6mm","Rainfed_true",0.322083253697135,2.34217238057333
"5424",2015,"C3","01/01","DSrain6mm","Transplanting",812.887513753053,12.0075278586777
"5425",2015,"C3","01/02","DSrain12mm","DSirrg",0.784124131189762,3.74943691336867
"5426",2015,"C3","01/02","DSrain12mm","Rainfed",0.00526097444154444,1.76103673982732
"5427",2015,"C3","01/02","DSrain12mm","Rainfed_true",0.00671747854211348,1.44869828524087
"5428",2015,"C3","01/02","DSrain12mm","Transplanting",0.591336066892297,11.8499513199041
"5429",2015,"C3","01/02","DSrain3mm","DSirrg",0.783015470600176,3.72921692455549
"5430",2015,"C3","01/02","DSrain3mm","Rainfed",0.0133104801507982,2.1757539982823
"5431",2015,"C3","01/02","DSrain3mm","Rainfed_true",0.00813348937448317,1.68362402461628
"5432",2015,"C3","01/02","DSrain3mm","Transplanting",0.594862369844136,11.8957748466841
"5433",2015,"C3","01/02","DSrain6mm","DSirrg",0.788099657100524,3.77616014967224
"5434",2015,"C3","01/02","DSrain6mm","Rainfed",0.0065407621997954,1.67972338300746
"5435",2015,"C3","01/02","DSrain6mm","Rainfed_true",0.00813029889330061,1.60909349200935
"5436",2015,"C3","01/02","DSrain6mm","Transplanting",0.594958554220797,11.8374688643967
"5437",2015,"C3","01/09","DSrain12mm","DSirrg",4476.94679245528,5.46321472796382
"5438",2015,"C3","01/09","DSrain12mm","Rainfed",3795.51075787541,4.19172137700856
"5439",2015,"C3","01/09","DSrain12mm","Rainfed_true",3756.1937445568,4.18826447780961
"5440",2015,"C3","01/09","DSrain12mm","Transplanting",5127.39670730145,6.3929912592983
"5441",2015,"C3","01/09","DSrain3mm","DSirrg",4421.7713977994,5.34563577328004
"5442",2015,"C3","01/09","DSrain3mm","Rainfed",4141.15713405427,5.33643417223944
"5443",2015,"C3","01/09","DSrain3mm","Rainfed_true",3972.83327755371,4.40285653478669
"5444",2015,"C3","01/09","DSrain3mm","Transplanting",5028.59330920764,6.3929912592983
"5445",2015,"C3","01/09","DSrain6mm","DSirrg",4484.22457579438,5.4612734764533
"5446",2015,"C3","01/09","DSrain6mm","Rainfed",4426.9779626763,4.90427469019768
"5447",2015,"C3","01/09","DSrain6mm","Rainfed_true",3977.24299590973,4.40946850915693
"5448",2015,"C3","01/09","DSrain6mm","Transplanting",5117.59918141318,6.3929912592983
"5449",2015,"C3","01/10","DSrain12mm","DSirrg",4476.94679245528,5.46321472796382
"5450",2015,"C3","01/10","DSrain12mm","Rainfed",3795.51075787541,4.19172137700856
"5451",2015,"C3","01/10","DSrain12mm","Rainfed_true",3756.1937445568,4.18826447780961
"5452",2015,"C3","01/10","DSrain12mm","Transplanting",4432.69147734179,8.17774689072884
"5453",2015,"C3","01/10","DSrain3mm","DSirrg",4421.7713977994,5.34563577328004
"5454",2015,"C3","01/10","DSrain3mm","Rainfed",4141.15713405427,5.33643417223944
"5455",2015,"C3","01/10","DSrain3mm","Rainfed_true",3972.83327755371,4.40285653478669
"5456",2015,"C3","01/10","DSrain3mm","Transplanting",4250.60847855134,7.96109565672044
"5457",2015,"C3","01/10","DSrain6mm","DSirrg",4484.22457579438,5.4612734764533
"5458",2015,"C3","01/10","DSrain6mm","Rainfed",4426.9779626763,4.90427469019768
"5459",2015,"C3","01/10","DSrain6mm","Rainfed_true",3977.24299590973,4.40946850915693
